,sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,inferred,class_scores
1473,1,2018-05-11T22:01:21.796Z,sodapoppin,IRL,391,False,True,LOOOOOOOOOOl,0,False,"[0.33, 0.34, 0.33]"
1474,1,2018-05-27T05:37:37.237Z,moonmoon_ow,Dark Souls,1159844,False,True,moon2M 🚬,1,True,[0.12328767 0.23287671 0.64383562]
1475,1,2018-05-27T21:19:56.294Z,forsen,Dark Souls,1187837,False,True,forsenKek ⁭,0,False,"[0.33, 0.34, 0.33]"
1476,1,2018-05-07T16:43:48.528Z,forsen,Barbie and the Magic of Pegasus,11271,False,True,TriHard Clap,1,True,[0.05661598 0.26787447 0.67550954]
1477,1,2018-05-08T20:02:41.507Z,forsen,Darwin Project,221454,False,True,D OMEGALUL C,1,True,[0.16 0.25 0.59]
1478,-1,2018-05-07T04:36:40.472Z,sodapoppin,IRL,326260,False,True,it's not very nice to compile someone's terror of the past into a video and make them watch it guys,0,True,[0.29032258 0.48387097 0.22580645]
1479,0,2018-05-04T11:14:48.157Z,riotgames,League of Legends,2098427,False,False,Man I haven't seen Raz in ages,0,False,"[0.33, 0.34, 0.33]"
1480,-1,2018-05-24T23:46:03.533Z,xqcow,Raft,676113,False,False,WutFace SHARK,-1,True,[0.64 0.17 0.19]
1481,0,2018-05-03T03:36:44.686Z,sodapoppin,Ori and the Blind Forest,1162876,False,False,✓ amazW ✓ krippW ✓ trumpW ✓ btsLdW ✓ reynadW ✓ kolentoW ✓ bajW ✓ btsKotlW ✓ dewW ✓ emjaneW ✓ forsenW ✓ krippW ✓ mitchW ✓ singsingFcuk ✓ reckW ✓ sodaW ✓ btsGodzW ✓ merliniHappyMerlini ✓ taymooW ✓ rtzW ✓ admiralW ✓ envySwag ✓ sumailKappa ✓ btsMerliniW ✓ wtrWtR ✓ dagerDendi ✓ ppdSalt ✓ fearGASM ✓ singsingP ✓ fluffyW ✓ ratW ✓ Pleb test passed,0,True,[1.13436817e-20 9.97083033e-01 2.91696658e-03]
1482,1,2018-05-30T02:58:22.919Z,moonmoon_ow,Baldi's Basics in Education and Learning,8549052,False,True,EZ,1,True,[0.08 0.26 0.66]
1483,0,2018-05-27T02:25:04.276Z,xqcow,Overwatch,239652,False,False,DK RAP Pog,1,True,[0.05 0.21 0.74]
1484,0,2018-05-18T21:02:59.827Z,xqcow,Overwatch,804694,False,False,XQC won’t see me type JOMEGALULKE,1,True,[0.07692308 0.07692308 0.84615385]
1485,-1,2018-05-06T11:32:39.319Z,riotgames,League of Legends,3055100,False,False,"the name of graves is wrong, he feeds more than once Kappa",0,True,[0.08211144 0.8973607  0.02052786]
1486,0,2018-05-04T03:13:29.378Z,xqcow,Fortnite,10428213,False,False,!song,0,False,"[0.33, 0.34, 0.33]"
1487,-1,2018-05-01T17:53:18.354Z,moonmoon_ow,Darkest Dungeon,8374634,False,True,or rogue or whatever she is,0,False,"[0.33, 0.34, 0.33]"
1488,-1,2018-05-25T15:58:07.783Z,forsen,Detroit: Become Human,402998,False,True,total biscuit died,-1,True,[0.69230769 0.23076923 0.07692308]
1489,1,2018-05-02T18:16:10.015Z,forsen,Fallout: New Vegas,797821,False,False,D OMEGALUL C,1,True,[0.16 0.25 0.59]
1490,1,2018-05-09T16:04:27.397Z,forsen,Radical Heights,2734541,False,False,!Roulette all,0,False,"[0.33, 0.34, 0.33]"
1491,1,2018-05-22T23:43:23.273Z,sodapoppin,Overwatch,14238107,False,False,TriHard 7,0,True,[0.35 0.36 0.29]
1492,1,2018-05-16T19:09:27.815Z,forsen,The Council,621774,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
1493,0,2018-05-03T21:58:29.729Z,forsen,Shoppe Keep 2,2878104,False,True,Kapp,0,False,"[0.33, 0.34, 0.33]"
1494,1,2018-05-29T02:27:49.704Z,xqcow,Overwatch,153049,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
1495,0,2018-05-21T21:43:52.088Z,sodapoppin,IRL,898976,False,False,D.,0,False,"[0.33, 0.34, 0.33]"
1496,-1,2018-05-11T21:49:56.355Z,forsen,Barbie and the Magic of Pegasus,4302,False,True,@Skylinex Can you just fuck off? FeelsWierdMan DEFENDING A CHEATER BTW forsenH,-1,True,[0.96116505 0.02912621 0.00970874]
1497,0,2018-05-22T18:30:40.021Z,forsen,Burnout Paradise,4466496,False,False,pick the Pimp mobile,0,False,"[0.33, 0.34, 0.33]"
1498,-1,2018-05-02T00:58:13.287Z,xqcow,Overwatch,1178477,False,False,BibleThump BibleThump BibleThump BibleThump,-1,True,[0.97079164 0.01044077 0.0187676 ]
1499,-1,2018-05-31T00:01:23.565Z,xqcow,Dark Souls,9547975,False,True,WTTTTTFFFFFF,0,False,"[0.33, 0.34, 0.33]"
1500,-1,2018-05-11T14:23:32.279Z,moonmoon_ow,Dead Cells,2060645,False,False,reality tv is the bane of modern civilization,0,False,"[0.33, 0.34, 0.33]"
1501,1,2018-05-08T17:18:34.799Z,forsen,Barbie and the Magic of Pegasus,381732,False,True,FEMALE gachiBASS FEMALE gachiBASS,1,True,[0.06286837 0.22102161 0.71611002]
1502,1,2018-05-26T03:14:21.925Z,moonmoon_ow,Dark Souls,375163,False,True,"@maruit no really, shes ok.. gwyndolin is real hottie here",0,True,[0.03448276 0.93103448 0.03448276]
1503,1,2018-05-07T17:47:04.905Z,forsen,Barbie and the Magic of Pegasus,443906,False,False,💿 OMEGALUL,1,True,[0.16 0.25 0.59]
1504,1,2018-05-27T12:32:07.647Z,xqcow,Detroit: Become Human,14418813,False,False,LOL,0,True,[0.07692308 0.46153846 0.46153846]
1505,0,2018-05-27T01:47:45.462Z,xqcow,Overwatch,433364,False,False,2 FPS,0,False,"[0.33, 0.34, 0.33]"
1506,-1,2018-05-18T03:32:24.903Z,moonmoon_ow,Dark Souls III,2380079,False,True,evil people don't wear clothes :/,-1,True,[0.70175439 0.28070175 0.01754386]
1507,-1,2018-05-21T19:00:59.423Z,forsen,FAR: Lone Sails,87025,False,True,"I can't believe this community, this chat is literally just spam and trash talk. I'd rather watch my favourite streamer Ninja playing Fortnite",0,True,[0.1372549  0.78431373 0.07843137]
1508,-1,2018-05-12T05:06:42.824Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,118573,False,True,@zachfactor87 stay mad nerd,-1,True,[0.59016393 0.39344262 0.01639344]
1509,1,2018-05-02T16:23:47.809Z,forsen,Fallout: New Vegas,45676,False,True,woltOkay woltOkay woltOkay woltOkay woltOkay ⁭,0,False,"[0.33, 0.34, 0.33]"
1510,0,2018-05-09T20:57:27.620Z,xqcow,Overwatch,5194490,False,False,GO GAIN GO AGAIN GO AGAIN GO AAIN GO AGAIN GO AGAIN,1,True,[0.07692308 0.07692308 0.84615385]
1511,-1,2018-05-04T14:40:11.608Z,moonmoon_ow,Darkest Dungeon,852737,False,True,PepeHands,-1,True,[0.66336634 0.16831683 0.16831683]
1512,0,2018-05-19T10:04:42.846Z,riotgames,League of Legends,921861,False,False,&¥%%€%_€£%£√,0,False,"[0.33, 0.34, 0.33]"
1513,0,2018-05-06T17:17:10.591Z,forsen,City of Brass,120699,False,True,#B3,0,False,"[0.33, 0.34, 0.33]"
1514,1,2018-05-03T18:06:14.211Z,forsen,Shoppe Keep 2,146004,False,True,forsenD forsenO forsenC RAID forsenD forsenO forsenC RAID forsenD forsenO forsenC RAID forsenD forsenO forsenC RAID ⁭,0,False,"[0.33, 0.34, 0.33]"
1515,0,2018-05-11T03:01:58.581Z,moonmoon_ow,The Last Door,3951176,False,True,LEFT PAINTING,0,False,"[0.33, 0.34, 0.33]"
1516,0,2018-05-05T08:16:21.680Z,riotgames,League of Legends,1465640,False,False,FABFABULOUS---STOMAGED---GBM---ZEITGOD---SNOWFLOWER > ALL,0,False,"[0.33, 0.34, 0.33]"
1517,1,2018-05-07T16:51:13.727Z,forsen,Barbie and the Magic of Pegasus,24636,False,True,:D,1,True,[0.05 0.04 0.91]
1518,0,2018-05-25T14:39:46.304Z,moonmoon_ow,Dark Souls,1960751,False,True,FeelsWeirdMan 👉 OMEGAROLL,0,True,[0.07118644 0.46779661 0.46101695]
1519,0,2018-05-29T02:40:41.922Z,sodapoppin,Bless Online,8009865,False,False,Pog LEGENDARY HAMSTER,1,True,[0.05 0.21 0.74]
1520,0,2018-05-16T23:40:55.787Z,sodapoppin,Dungeon Stars,114149,False,True,Pog,1,True,[0.05 0.21 0.74]
1521,0,2018-05-31T21:25:19.808Z,forsen,Dark Souls,5198836,False,False,VERY LARGE NEW LONDO,0,False,"[0.33, 0.34, 0.33]"
1522,-1,2018-05-25T17:17:03.023Z,sodapoppin,IRL,1887116,False,False,CHATS MOVING SO FAST NO ONE WILL KNOW IM GAY,0,True,[0.23076923 0.69230769 0.07692308]
1523,-1,2018-05-05T16:26:02.978Z,forsen,Fallout: New Vegas,1160,False,False,nymnS 👉 nanJail,0,True,[0.07118644 0.46779661 0.46101695]
1524,1,2018-05-05T18:35:50.491Z,forsen,Fallout: New Vegas,155915,False,True,gachiBASS Clap,1,True,[0.01717475 0.14813225 0.834693  ]
1525,0,2018-05-15T11:56:32.589Z,riotgames,League of Legends,3938250,False,False,im from eu but today i need to say na>eu this torunament,0,False,"[0.33, 0.34, 0.33]"
1526,0,2018-05-05T19:54:03.524Z,forsen,Fallout: New Vegas,67236,False,False,Cheater :CD:,-1,True,[0.94151213 0.03994294 0.01854494]
1527,0,2018-05-05T00:28:49.860Z,sodapoppin,Donkey Kong 64,707772,False,False,SHOW FOOD,0,False,"[0.33, 0.34, 0.33]"
1528,1,2018-05-07T04:49:02.158Z,xqcow,IRL,917291,False,True,StinkyCheese Clap,1,True,[0.05 0.23 0.72]
1529,1,2018-05-27T12:36:07.863Z,xqcow,Detroit: Become Human,1080963,False,False,ahahahahahah HEY YOUTUBE!!!,0,False,"[0.33, 0.34, 0.33]"
1530,1,2018-05-14T09:53:22.658Z,riotgames,League of Legends,1310670,False,False,1/3/1 LUL 1/3/1 LUL 1/3/1 LUL 1/3/1 LUL,1,True,[4.62414231e-04 1.08323308e-02 9.88705255e-01]
1531,1,2018-05-04T14:48:35.169Z,riotgames,League of Legends,5072278,False,False,brazil LUL LUL LUL,1,True,[0.00306673 0.03265456 0.9642787 ]
1532,0,2018-05-02T05:02:32.762Z,xqcow,Overwatch,7636872,False,False,"Y is fctfctn not on monkey, he’s a one trick lmao",1,True,[0.07692308 0.41025641 0.51282051]
1533,1,2018-05-14T18:15:07.804Z,forsen,Super Mario Odyssey,2235,False,True,gachiBASS MASTER DONG ⁭,1,True,[0.16 0.3  0.54]
1534,0,2018-05-14T09:07:24.829Z,riotgames,League of Legends,2607751,False,False,KHAN LUL,1,True,[0.1  0.22 0.68]
1535,0,2018-05-12T14:37:36.317Z,riotgames,League of Legends,794164,False,False,EU > NA,0,False,"[0.33, 0.34, 0.33]"
1536,-1,2018-05-13T13:20:13.339Z,riotgames,League of Legends,96241,False,False,forsen1337 BAN forsen1337 ONE forsen1337 NINJA forsen1337 GET forsen1337 THE forsen1337 WHOLE forsen1337 VILLAGE forsen1337,-1,True,[0.69230769 0.23076923 0.07692308]
1537,0,2018-05-19T19:39:58.435Z,forsen,STAY,7238263,False,False,!roulette all,0,False,"[0.33, 0.34, 0.33]"
1538,0,2018-05-16T16:50:30.913Z,forsen,IRL,133188,False,True,CREW 2 CLOSED BETA MAY 31 forsenEmote2 @forsen CREW 2 CLOSED BETA MAY 31 forsenEmote2 @forsen,0,False,"[0.33, 0.34, 0.33]"
1539,1,2018-05-03T17:03:17.552Z,riotgames,League of Legends,1654482,False,False,RAZ PogChamp,1,True,[0.01 0.03 0.96]
1540,0,2018-05-09T05:42:09.368Z,sodapoppin,For the King,1383905,False,True,eehm,0,False,"[0.33, 0.34, 0.33]"
1541,1,2018-05-13T05:05:33.476Z,moonmoon_ow,The Cat Lady,15,True,True,Heyitschevy_'s SR is 878 LUL,1,True,[0.1  0.22 0.68]
1542,0,2018-05-13T14:37:01.188Z,riotgames,League of Legends,4715809,False,False,EU CROWD,0,False,"[0.33, 0.34, 0.33]"
1543,0,2018-05-13T12:59:05.064Z,riotgames,League of Legends,1248055,False,False,LPL菜雞聯賽 ==,0,False,"[0.33, 0.34, 0.33]"
1544,0,2018-05-07T16:18:15.843Z,forsen,Barbie and the Magic of Pegasus,13704,False,True,DROP DE BOMB MAN ZULUL,-1,True,[0.49090909 0.49090909 0.01818182]
1545,1,2018-05-07T17:15:50.239Z,forsen,Barbie and the Magic of Pegasus,234937,False,True,Clap,1,True,[0.05 0.23 0.72]
1546,1,2018-05-05T21:14:22.028Z,forsen,IRL,899967,False,False,"INCEPTION, WATCHING A STREAM OF A FILM, WHILE GUY IN A FILM WATCHES A FILM OMEGALUL",1,True,[0.16 0.25 0.59]
1547,1,2018-05-20T11:39:46.013Z,riotgames,League of Legends,12418893,False,False,LUL LUL,1,True,[0.01920123 0.09293395 0.88786482]
1548,1,2018-05-25T21:25:25.024Z,forsen,Detroit: Become Human,39999,False,True,nanDog pajaDog,0,False,"[0.33, 0.34, 0.33]"
1549,0,2018-05-19T00:25:25.965Z,sodapoppin,Wizard of Legend,15443210,False,False,meedus,0,False,"[0.33, 0.34, 0.33]"
1550,1,2018-05-27T20:02:02.791Z,forsen,Dark Souls,178167,False,False,4Head,1,True,[0.2  0.21 0.59]
1551,0,2018-05-29T16:51:04.016Z,moonmoon_ow,Dark Souls,2086778,False,True,FeelsPointMan,0,False,"[0.33, 0.34, 0.33]"
1552,-1,2018-05-03T15:54:26.444Z,forsen,IRL,176084,False,True,"Oh, is he spa- is he spamming one of those little baby precious attention... Ah- G- Hahahahaha! I writed the emote! Hahahhahaha- Twitter! Hihihi- Twitch chat! Hahahahahaehahaha- hey! Try to get some likes on my tweet! Hahahaa! Hahaha! Forsen, Forsen! I'm your number one fan, I get the- I spammed your little- hehaha CD! Hahahahahaha Hihihi Hahaahaha Hihihi Hahahaha! Tweet him! Hahaaaa Hahahahahaha!",1,True,[0.00069396 0.44413602 0.55517002]
1553,1,2018-05-13T09:51:07.793Z,riotgames,League of Legends,2047053,False,False,MingLee MingLee MingLee MingLee MingLee MingLee,1,True,[0.00488429 0.42524574 0.56986997]
1554,0,2018-05-08T01:12:24.133Z,xqcow,Overwatch,141261,False,False,peepoHands,0,False,"[0.33, 0.34, 0.33]"
1555,1,2018-05-17T15:35:52.351Z,forsen,IRL,71964,False,True,KKool 🎸,1,True,[0.015625 0.453125 0.53125 ]
1556,1,2018-05-09T19:18:32.064Z,forsen,Deathgarden,20378,False,True,DEV'S SISTER OMEGALUL DEV'S SISTER OMEGALUL DEV'S SISTER OMEGALUL ⁭,1,True,[0.01819636 0.06941359 0.91239005]
1557,-1,2018-05-12T23:30:32.597Z,xqcow,Overwatch,812655,False,False,"DO IT, BE A MEN WutFace WutFace WutFace",-1,True,[0.95702332 0.01793616 0.02504052]
1558,1,2018-05-05T17:09:05.259Z,forsen,Fallout: New Vegas,79508,False,True,:tf:,0,False,"[0.33, 0.34, 0.33]"
1559,0,2018-05-13T03:48:31.447Z,moonmoon_ow,The Cat Lady,3380212,False,True,DansGame,-1,True,[0.62 0.22 0.16]
1560,1,2018-05-08T21:10:40.514Z,forsen,Darwin Project,295322,False,True,DonaldPls ⁭,0,False,"[0.33, 0.34, 0.33]"
1561,1,2018-05-21T17:28:29.170Z,forsen,FAR: Lone Sails,12435275,False,False,NAM HYPERDANSGAME NAM HYPERDANSGAME NAM HYPERDANSGAME,0,False,"[0.33, 0.34, 0.33]"
1562,0,2018-05-19T23:53:01.352Z,sodapoppin,The Joy Of Sex,23351,False,False,forsen1 forsoen2,0,False,"[0.33, 0.34, 0.33]"
1563,1,2018-05-25T04:48:41.085Z,moonmoon_ow,Dark Souls,1139425,False,False,lulWut,0,False,"[0.33, 0.34, 0.33]"
1564,0,2018-05-19T03:03:33.821Z,moonmoon_ow,Getting Over It,4872861,False,False,what wife,0,False,"[0.33, 0.34, 0.33]"
1565,0,2018-05-07T17:20:00.804Z,forsen,Barbie and the Magic of Pegasus,119322,False,True,ppHop ppHop ppHop ppHop ppHop ⁭,0,False,"[0.33, 0.34, 0.33]"
1566,0,2018-05-07T04:19:05.148Z,xqcow,Overwatch,13078629,False,False,OHHHH,0,False,"[0.33, 0.34, 0.33]"
1567,-1,2018-05-26T05:05:28.292Z,moonmoon_ow,Dark Souls,13588883,False,True,KILLING BIG BOI GIVES HARDER FIGHT OMEGAROLL Are you saying you can only do this on easy mode? lul,-1,True,[0.45454545 0.45454545 0.09090909]
1568,1,2018-05-08T18:42:28.839Z,forsen,Darwin Project,1638249,False,True,racism haHAA,-1,True,[0.92667707 0.03588144 0.0374415 ]
1569,0,2018-05-03T05:33:41.869Z,moonmoon_ow,Golf It!,216667,False,True,I have a yellow lab want me to tweet you a pic? @MOONMOON_OW,0,True,[0.15384615 0.61538462 0.23076923]
1570,-1,2018-05-04T02:47:34.244Z,sodapoppin,For the King,6230249,False,False,RIP QUEST,-1,True,[0.59 0.32 0.09]
1571,0,2018-05-13T21:19:05.107Z,riotgames,League of Legends,10624,False,False,cmonBruh rottendam ?,-1,True,[0.61 0.23 0.16]
1572,-1,2018-05-12T02:25:00.561Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,12223388,False,True,LMAO What a fool. You seem lost kid. Go suck some Naruto dicks anywhere but here. Go suck some Boruto dicks while you're at it too Narutard lowlife. Your comment is the most stupid thing I've read all week. I really see no connection between Kono Suba and Naruto to even compare the two of them. Real Naruto fans don't go forum to forum advertising how big/small Naruto's dick is.....,-1,True,[8.39997119e-01 1.59999451e-01 3.42934352e-06]
1573,0,2018-05-22T15:16:02.268Z,moonmoon_ow,Dark Souls III,4801326,False,False,this boss fight was my hardest boss fight,-1,True,[0.55384615 0.38461538 0.06153846]
1574,0,2018-05-02T03:53:35.201Z,moonmoon_ow,Darkest Dungeon,89666,False,True,0 moon2N,0,False,"[0.33, 0.34, 0.33]"
1575,1,2018-05-10T01:29:17.582Z,sodapoppin,IRL,20167,False,False,50 IQ OMEGALUL,1,True,[0.16 0.25 0.59]
1576,1,2018-05-09T05:13:58.877Z,moonmoon_ow,Conan Exiles,1143125,False,True,"Dicks are so cute omg(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄ when you hold one in your hand and it starts twitching its like its nuzzling you(/ω＼) or when they perk up and look at you like"" owo nya? :3c"" hehe ~ penis-kun is happy to see me!!（＾ワ＾） and the most adorable thing ever is when sperm-sama comes out but theyre rlly shy so u have to work hard!!(๑•̀ㅁ•́๑)✧ but when penis-kun and sperm-sama meet and theyre blushing and all like ""uwaaa~!"" (ﾉ´ヮ´)ﾉ: ･ﾟhehehe~penis-kun is so adorable (●´Д｀●)・",1,True,[2.95979978e-10 1.62450657e-01 8.37549343e-01]
1577,1,2018-05-12T17:08:30.712Z,forsen,Lake Ridden,63806,False,True,ZULUL,0,False,"[0.33, 0.34, 0.33]"
1578,0,2018-05-21T23:20:09.816Z,xqcow,Overwatch,12334211,False,True,Pog Champ,1,True,[0.00635324 0.05336722 0.94027954]
1579,0,2018-05-14T10:33:26.754Z,riotgames,League of Legends,855367,False,False,6-1,0,False,"[0.33, 0.34, 0.33]"
1580,1,2018-05-07T05:11:37.821Z,sodapoppin,IRL,45404,False,False,OMEGALUL,1,True,[0.16 0.25 0.59]
1581,0,2018-05-31T17:50:29.939Z,moonmoon_ow,Super Ghouls 'N Ghosts,8025190,False,True,"WEEB TEST TehePelo IF YOU TOUCH THE LOLI, YOU'RE GOING TO WEEB JAIL⎝ FeelsBadMan",-1,True,[0.66 0.16 0.18]
1582,-1,2018-05-03T17:43:48.201Z,forsen,Shoppe Keep 2,257297,False,False,STUPID OMEGALUL STUPID OMEGALUL,-1,True,[0.81061398 0.07916152 0.1102245 ]
1583,1,2018-05-29T21:07:53.984Z,sodapoppin,IRL,65121,False,True,Read my steam message sodaH,0,False,"[0.33, 0.34, 0.33]"
1584,-1,2018-05-06T20:49:35.558Z,forsen,Fallout: New Vegas,13641057,False,False,GreekGodx Waiting Room ResidentSleeperGreekGodx Waiting Room ResidentSleeperGreekGodx Waiting Room ResidentSleeperGreekGodx Waiting Room ResidentSleeperGreekGodx Waiting Room ResidentSleeperGreekGodx Waiting Room ResidentSleeperGreekGodx Waiting Room ResidentSleeper,-1,True,[0.6  0.22 0.18]
1585,-1,2018-05-15T14:58:49.317Z,moonmoon_ow,Super Castlevania IV,3057488,False,False,It displays numbers idiot piffthPiffLUL piffthPiffLUL piffthSexyPiff,-1,True,[0.76923077 0.15384615 0.07692308]
1586,-1,2018-05-23T06:40:06.822Z,sodapoppin,Overwatch,1476863,False,False,cmonBruh,-1,True,[0.61 0.23 0.16]
1587,0,2018-05-26T15:51:43.968Z,forsen,Detroit: Become Human,294402,False,False,BEARD CANDER monkaMEGA BEARD CANDER monkaMEGA BEARD CANDER monkaMEGA,0,False,"[0.33, 0.34, 0.33]"
1588,0,2018-05-05T02:33:40.251Z,sodapoppin,Donkey Kong 64,2538821,False,False,farmer boy,0,False,"[0.33, 0.34, 0.33]"
1589,1,2018-05-24T18:43:45.303Z,forsen,Runner3,12402226,False,False,gachiBASS,1,True,[0.16 0.3  0.54]
1590,0,2018-05-18T23:01:16.875Z,xqcow,Overwatch,7443778,False,False,PLUG DJ LOBBY NAME??,0,True,[0.07692308 0.84615385 0.07692308]
1591,-1,2018-05-10T15:58:37.892Z,forsen,IRL,207614,False,True,DRUG ADDICT forsenSWA DRUG ADDICT forsenSWA DRUG ADDICT forsenSWA,0,False,"[0.33, 0.34, 0.33]"
1592,-1,2018-05-09T07:29:21.972Z,moonmoon_ow,Conan Exiles,251737,False,False,mark ruffallo European Buffalo has not had a stand alone hulk movie 🤔,0,True,[0.23076923 0.69230769 0.07692308]
1593,0,2018-05-03T11:33:45.202Z,riotgames,League of Legends,2586835,False,False,KLG LUL,1,True,[0.1  0.22 0.68]
1594,0,2018-05-21T03:16:04.471Z,xqcow,Overwatch,843563,False,True,zrtAllo 4HEader --> 4House zrtAllo 4HEader --> 4House zrtAllo 4HEader --> 4House zrtAllo 4HEader --> 4House,0,False,"[0.33, 0.34, 0.33]"
1595,0,2018-05-17T02:43:50.020Z,sodapoppin,Wizard of Legend,340937,False,False,WTF DansGame,-1,True,[0.94722222 0.03055556 0.02222222]
1596,0,2018-05-15T14:49:28.033Z,riotgames,League of Legends,1166787,False,False,WANNA GO M8,0,True,[0.07692308 0.53846154 0.38461538]
1597,-1,2018-05-29T14:51:15.474Z,moonmoon_ow,Dark Souls,4908321,False,True,"""Can I survive this?"" - guy who died, probably.",-1,True,[0.69230769 0.23076923 0.07692308]
1598,0,2018-05-06T16:46:56.959Z,forsen,City of Brass,208267,False,False,Pog,1,True,[0.05 0.21 0.74]
1599,1,2018-05-05T16:38:58.686Z,forsen,Fallout: New Vegas,1347744,False,True,AYAYA Clap WEEBS ALWAYS WIN AYAYA Clap,1,True,[1.21049699e-05 3.73453816e-03 9.96253357e-01]
1600,0,2018-05-30T17:41:01.014Z,forsen,Dark Souls,472062,False,False,***,0,False,"[0.33, 0.34, 0.33]"
1601,1,2018-05-21T17:39:10.704Z,forsen,FAR: Lone Sails,925005,False,False,MORE gachiBASS,1,True,[0.16 0.3  0.54]
1602,0,2018-05-24T18:22:13.731Z,xqcow,Overwatch,144546,False,False,xQcOW 200mg PeepoGlad,0,False,"[0.33, 0.34, 0.33]"
1603,-1,2018-05-23T03:30:50.616Z,xqcow,Until Dawn,2312946,False,True,xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM xqcFace ANTI SPOILER SPAM,0,True,[2.74715224e-02 9.72528478e-01 9.27475431e-17]
1604,-1,2018-05-27T05:06:50.464Z,moonmoon_ow,Dark Souls,991263,False,False,monkaS,0,True,[0.26 0.57 0.17]
1605,0,2018-05-12T18:08:30.298Z,forsen,Lake Ridden,2285955,False,True,Pog,1,True,[0.05 0.21 0.74]
1606,-1,2018-05-06T22:33:41.963Z,sodapoppin,Peggle 2,2489503,False,False,D:,-1,True,[0.59405941 0.27722772 0.12871287]
1607,0,2018-05-18T22:12:44.852Z,sodapoppin,IRL,3417103,False,True,OMG,0,False,"[0.33, 0.34, 0.33]"
1608,-1,2018-05-15T23:59:38.744Z,xqcow,Overwatch,75610,False,True,CAN SOMEONE EXPLAIN WHY THE TEAM DID THAT?,0,False,"[0.33, 0.34, 0.33]"
1609,0,2018-05-12T05:47:40.540Z,xqcow,IRL,11847,False,True,WutFaceW,0,False,"[0.33, 0.34, 0.33]"
1610,-1,2018-05-17T23:55:47.993Z,sodapoppin,Wizard of Legend,138263,False,False,actually retarded OMEGALUL,-1,True,[0.44599303 0.34843206 0.20557491]
1611,0,2018-05-22T05:42:12.352Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,635346,False,True,??????????????,0,False,"[0.33, 0.34, 0.33]"
1612,-1,2018-05-31T16:29:37.484Z,moonmoon_ow,Super Ghouls 'N Ghosts,997047,False,True,-1,0,False,"[0.33, 0.34, 0.33]"
1613,1,2018-05-31T14:35:58.144Z,moonmoon_ow,Super Ghouls 'N Ghosts,365967,False,True,@MOONMOON_OW Use the same shitty game engine you've been using for 20 years moon2S,-1,True,[0.76923077 0.15384615 0.07692308]
1614,-1,2018-05-24T19:02:56.327Z,xqcow,Overwatch,304222,False,True,D:,-1,True,[0.59405941 0.27722772 0.12871287]
1615,0,2018-05-20T16:43:55.142Z,forsen,Barbie and the Magic of Pegasus,2342940,False,True,monkaOMEGA,0,False,"[0.33, 0.34, 0.33]"
1616,1,2018-05-24T16:24:39.885Z,forsen,IRL,171954,False,True,KKool 🎸,1,True,[0.015625 0.453125 0.53125 ]
1617,1,2018-05-08T20:47:56.511Z,xqcow,Overwatch,1413982,False,True,!drop,0,True,[0.23076923 0.69230769 0.07692308]
1618,0,2018-05-02T17:06:04.753Z,forsen,Fallout: New Vegas,811236,False,True,NUKA COLA VICTORY Pog TAKE IT Pog NUKA COLA VICTORY Pog TAKE IT Pog .,1,True,[2.07079248e-05 6.44367666e-03 9.93535615e-01]
1619,0,2018-05-14T01:33:57.878Z,riotgames,League of Legends,145769,False,False,they need to make overwatch like other moba games and have 1 per match rules with the heroes,1,True,[0.01492537 0.31343284 0.67164179]
1620,1,2018-05-09T08:30:03.489Z,sodapoppin,For the King,1466948,False,False,Yoink TriHard,0,True,[0.35 0.36 0.29]
1621,1,2018-05-03T22:59:44.147Z,xqcow,Overwatch,141261,False,False,SourPls,1,True,[0.21 0.23 0.56]
1622,0,2018-05-07T01:45:44.229Z,sodapoppin,IRL,5325608,False,False,TEEMO,0,False,"[0.33, 0.34, 0.33]"
1623,1,2018-05-16T19:32:55.000Z,forsen,The Council,2342940,False,True,ALLO ZULUL,0,False,"[0.33, 0.34, 0.33]"
1624,1,2018-05-31T18:02:45.517Z,forsen,Dark Souls,27846,False,False,LULW,1,True,[0.16 0.22 0.62]
1625,1,2018-05-24T19:47:40.208Z,forsen,IRL,9109769,False,False,DansGame YOU DON'T SKIP! @forsen,-1,True,[0.62 0.22 0.16]
1626,1,2018-05-04T21:15:57.901Z,sodapoppin,IRL,24731,False,False,YES TriHard,0,True,[0.08235294 0.50823529 0.40941176]
1627,0,2018-05-04T16:13:32.993Z,moonmoon_ow,Darkest Dungeon,83955,False,True,moon2M,0,False,"[0.33, 0.34, 0.33]"
1628,-1,2018-05-25T16:46:15.312Z,sodapoppin,IRL,460173,False,False,GO OUT,0,False,"[0.33, 0.34, 0.33]"
