sentiment,date,channel,game,user,mod,subscriber,message,pred_sentiment,class_scores,inferred
0,2018-05-09T17:35:07.824Z,sodapoppin,IRL,1501096,False,False,WOLF AMONG US,0,0.33-0.34-0.33,false
-1,2018-05-07T16:20:41.982Z,forsen,Barbie and the Magic of Pegasus,139838,False,True,TOO DARK CANT C forsenT TOO DARK CANT C forsenT TOO DARK CANT C forsenT,0,0.33-0.34-0.33,false
1,2018-05-25T04:57:34.225Z,sodapoppin,Detroit: Become Human,160355,True,True,"facedesk96 played the demo couple months ago, just released an hour ago though",0,0.07692307692307693-0.6153846153846154-0.3076923076923077,true
0,2018-05-20T22:06:47.945Z,sodapoppin,Wizard of Legend,2215061,False,False,forsenCD CRA IDDO forsenCD forsenCD CRA IDDO forsenCD forsenCD CRA IDDO forsenCD forsenCD CRA IDDO forsenCD,0,0.33-0.34-0.33,false
0,2018-05-15T10:34:45.827Z,riotgames,League of Legends,2419617,False,False,KS,0,0.33-0.34-0.33,false
0,2018-05-12T17:46:52.904Z,forsen,Lake Ridden,682473,False,True,FeelsOkayMan PLEBS WHISPER ME YOUR DREAMS FeelsOkayMan PLEBS WHISPER ME YOUR DREAM,0,0.013698630136986304-0.6575342465753425-0.32876712328767127,true
1,2018-05-07T16:49:22.427Z,forsen,Barbie and the Magic of Pegasus,591329,False,True,@pajlada :),1,0.06-0.13-0.81,true
1,2018-05-18T10:58:12.944Z,riotgames,League of Legends,1628151,False,False,EZ,1,0.08-0.26-0.66,true
0,2018-05-30T22:00:46.988Z,xqcow,Overwatch,16235336,False,False,!followers,0,0.33-0.34-0.33,false
0,2018-05-19T03:52:53.138Z,xqcow,Paranormal Activity: The Lost Soul,8525043,False,False,Cx,0,0.33-0.34-0.33,false
0,2018-05-15T18:53:07.379Z,forsen,Animal Super Squad,139838,False,True,NEW PEWDIEPIE VIDEO 3:25 HYPERBRUH NEW PEWDIEPIE VIDEO 3:25 HYPERBRUH,-1,0.697986577181208-0.18817759421786268-0.11383582860092925,true
1,2018-05-08T15:33:37.791Z,riotgames,League of Legends,1189757,False,False,FOR THOSE WHO DO NOT KNOW... EVOS WON 3-1 AGAINST SUP HassaanChop HassaanChop HassaanChop HassaanChop SeemsGood SeemsGood SeemsGood SeemsGood .,1,1.5514862790346004e-7-0.00007358258875974475-0.9999262622626124,true
0,2018-05-20T20:13:07.649Z,forsen,Jalopy,630279,False,False,do you even know what a tire is,0,0.33-0.34-0.33,false
-1,2018-05-08T14:21:15.192Z,riotgames,League of Legends,9723546,False,False,VIETCONG POWAR BOYSSSS,0,0.33-0.34-0.33,false
1,2018-05-02T15:49:40.454Z,forsen,IRL,567624,False,True,PogChamp ?,1,0.01-0.03-0.96,true
0,2018-05-15T13:30:32.863Z,riotgames,League of Legends,1674576,False,False,?,0,0.33-0.34-0.33,false
-1,2018-05-24T15:22:26.245Z,moonmoon_ow,Dark Souls,3258973,False,True,hes dead,-1,0.7692307692307693-0.15384615384615385-0.07692307692307693,true
0,2018-05-08T14:42:53.507Z,riotgames,League of Legends,3410153,False,False,CION CIN CIAN,0,0.33-0.34-0.33,false
1,2018-05-08T19:15:38.714Z,forsen,Darwin Project,6154,False,True,OMEGALUL,1,0.16-0.25-0.59,true
0,2018-05-12T15:40:04.720Z,moonmoon_ow,Salt and Sanctuary,513091,False,False,@MOONMOON_OW that's assuming you unlocked the door,0,0.33-0.34-0.33,false
1,2018-05-22T23:26:36.157Z,sodapoppin,Overwatch,150956,False,False,TriHard Clap,1,0.056615981882885795-0.26787447428016825-0.675509543836946,true
1,2018-05-31T16:25:26.643Z,forsen,Dark Souls,275134,False,False,PS3 OMEGALUL,1,0.16-0.25-0.59,true
-1,2018-05-05T01:13:36.566Z,sodapoppin,Donkey Kong 64,1252726,False,True,chunky Pog,1,0.05-0.21-0.74,true
0,2018-05-09T22:55:11.430Z,xqcow,Overwatch,40366,False,True,CANNIBAL,0,0.33-0.34-0.33,false
1,2018-05-17T19:06:52.908Z,sodapoppin,IRL,21034,False,True,i buy it with WoW Gold Keepo,1,0.013840830449826992-0.15570934256055363-0.8304498269896193,true
0,2018-05-25T18:59:25.489Z,sodapoppin,IRL,1914443,False,False,thats me :),1,0.06-0.13-0.81,true
0,2018-05-29T03:39:28.611Z,xqcow,Overwatch,350672,False,True,"Hey Felix! I'm an 84 year old man that just tuned into your stream because I needed something to watch with my 2 year old son, can you not swear? My wife's boyfriend said he'll buy me an Xbox if you don't",0,0.3076923076923077-0.46153846153846156-0.23076923076923078,true
1,2018-05-19T17:49:06.162Z,forsen,STAY,221920,False,False,NaM,0,0.15-0.68-0.17,true
1,2018-05-27T16:17:15.501Z,forsen,IRL,20659746,False,True,AngelThump,0,0.33-0.34-0.33,false
0,2018-05-29T23:01:44.968Z,xqcow,Overwatch,218423,False,False,SCOTLAND,0,0.33-0.34-0.33,false
1,2018-05-24T21:10:55.055Z,sodapoppin,IRL,285175,False,False,sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan sumSmash FeelsGoodMan,1,1.1519711408376885e-22-9.877027974279084e-10-0.9999999990122972,true
1,2018-05-20T07:42:49.395Z,xqcow,Fortnite,23720,False,True,gachiBASS,1,0.16-0.3-0.54,true
1,2018-05-09T17:23:59.050Z,forsen,Radical Heights,12144397,False,False,ANELE Clap,0,0.12840670859538786-0.49423480083857446-0.37735849056603776,true
1,2018-05-03T00:21:50.915Z,sodapoppin,IRL,451228,True,True,dont eat it lmao,1,0.07692307692307693-0.3076923076923077-0.6153846153846154,true
1,2018-05-10T22:46:22.546Z,xqcow,Darwin Project,393539,False,False,OMEGALUL,1,0.16-0.25-0.59,true
0,2018-05-25T06:23:47.415Z,moonmoon_ow,Dark Souls,4924561,False,True,p-pound town time!? moon2L,0,0.33-0.34-0.33,false
0,2018-05-05T14:43:06.141Z,moonmoon_ow,Shovel Knight,806783,False,True,LOUDER moon2C LOUDER moon2C LOUDER moon2C LOUDER moon2C LOUDER moon2C,0,0.33-0.34-0.33,false
1,2018-05-02T20:53:14.522Z,forsen,Fallout: New Vegas,110336,False,True,gachiBASS,1,0.16-0.3-0.54,true
-1,2018-05-27T08:18:14.496Z,xqcow,Detroit: Become Human,536947,False,True,Jebaited,1,0.28-0.3-0.42,true
1,2018-05-13T10:45:34.706Z,riotgames,League of Legends,8217112,False,False,s MercyWing1 PinkMercy MercyWing2,0,0.038216560509554146-0.7643312101910829-0.19745222929936307,true
1,2018-05-07T19:59:11.194Z,forsen,They Are Billions,1095430,False,True,CRUSTY MUG forsenPls CRUSTY MUG forsenPls CRUSTY MUG forsenPls CRUSTY MUG forsenPls,0,0.050265146623217696-0.8042423459714831-0.14549250740529918,true
1,2018-05-09T03:58:28.196Z,xqcow,IRL,787435,False,False,ROCK YOU LIKE A HURRICANE,0,0.07692307692307693-0.5384615384615384-0.38461538461538464,true
-1,2018-05-23T06:00:23.280Z,xqcow,Until Dawn,792833,False,False,PepeHands,-1,0.6633663366336634-0.16831683168316833-0.16831683168316833,true
1,2018-05-03T21:09:44.145Z,xqcow,Overwatch,3312,True,True,xqcLove dh_matt just joined the jungle! xqcLove Thanks so much for subbing xqcCat And supporting the stream! xqcCat,0,0.0136986301369863-0.4931506849315068-0.4931506849315068,true
1,2018-05-15T18:10:32.388Z,forsen,Animal Super Squad,260641,False,True,ANY DEVS IN CHAT? :),1,0.06-0.13-0.81,true
0,2018-05-04T13:30:38.439Z,riotgames,League of Legends,1110196,False,False,VoHiYo Spam VoHiYo RESIDENCE CARD VoHiYo To VoHiYo Help VoHiYo RiotJP VoHiYo,1,0.00001809858219475625-0.03005040670328211-0.9699314947145231,true
-1,2018-05-29T00:41:35.473Z,sodapoppin,Bless Online,10369930,False,False,boatyVV3 boatyVV4,0,0.33-0.34-0.33,false
1,2018-05-18T22:48:12.061Z,xqcow,Overwatch,893721,False,False,moon2SMUG Clap,1,0.05-0.23-0.72,true
1,2018-05-24T15:18:04.625Z,moonmoon_ow,Dark Souls,326773,False,True,moon2M 👇,0,0.14432989690721648-0.4639175257731959-0.3917525773195876,true
0,2018-05-08T22:50:53.149Z,sodapoppin,Worms Reloaded,824116,False,False,forsen3 forsen4,0,0.33-0.34-0.33,false
0,2018-05-06T21:14:45.021Z,sodapoppin,Peggle 2,1504585,False,False,AUISTM,0,0.33-0.34-0.33,false
0,2018-05-18T21:02:19.882Z,xqcow,Overwatch,3644109,False,False,@xQcOW 4HOUSE 7,0,0.33-0.34-0.33,false
0,2018-05-25T16:24:05.532Z,forsen,Detroit: Become Human,899319,False,True,Kapp,0,0.33-0.34-0.33,false
0,2018-05-20T15:55:04.736Z,forsen,IRL,137797,False,True,@forsen check out a game called Furi forsenPls bullethell fighter game Pog ⁭,0,0.007434223285280239-0.562027280367186-0.43053849634753383,true
-1,2018-05-31T21:58:11.896Z,sodapoppin,Moonlighter,474989,False,False,gachiBASS,1,0.16-0.3-0.54,true
1,2018-05-11T22:01:21.796Z,sodapoppin,IRL,391,False,True,LOOOOOOOOOOl,0,0.33-0.34-0.33,false
1,2018-05-27T05:37:37.237Z,moonmoon_ow,Dark Souls,1159844,False,True,moon2M 🚬,1,0.1232876712328767-0.2328767123287671-0.6438356164383562,true
1,2018-05-27T21:19:56.294Z,forsen,Dark Souls,1187837,False,True,forsenKek ⁭,0,0.33-0.34-0.33,false
1,2018-05-07T16:43:48.528Z,forsen,Barbie and the Magic of Pegasus,11271,False,True,TriHard Clap,1,0.056615981882885795-0.26787447428016825-0.675509543836946,true
1,2018-05-08T20:02:41.507Z,forsen,Darwin Project,221454,False,True,D OMEGALUL C,1,0.16-0.25-0.59,true
-1,2018-05-07T04:36:40.472Z,sodapoppin,IRL,326260,False,True,it's not very nice to compile someone's terror of the past into a video and make them watch it guys,0,0.2903225806451613-0.48387096774193555-0.22580645161290325,true
0,2018-05-04T11:14:48.157Z,riotgames,League of Legends,2098427,False,False,Man I haven't seen Raz in ages,0,0.33-0.34-0.33,false
-1,2018-05-24T23:46:03.533Z,xqcow,Raft,676113,False,False,WutFace SHARK,-1,0.64-0.17-0.19,true
0,2018-05-03T03:36:44.686Z,sodapoppin,Ori and the Blind Forest,1162876,False,False,✓ amazW ✓ krippW ✓ trumpW ✓ btsLdW ✓ reynadW ✓ kolentoW ✓ bajW ✓ btsKotlW ✓ dewW ✓ emjaneW ✓ forsenW ✓ krippW ✓ mitchW ✓ singsingFcuk ✓ reckW ✓ sodaW ✓ btsGodzW ✓ merliniHappyMerlini ✓ taymooW ✓ rtzW ✓ admiralW ✓ envySwag ✓ sumailKappa ✓ btsMerliniW ✓ wtrWtR ✓ dagerDendi ✓ ppdSalt ✓ fearGASM ✓ singsingP ✓ fluffyW ✓ ratW ✓ Pleb test passed,0,1.1343681744152578e-20-0.997083033424323-0.002916966575676963,true
1,2018-05-30T02:58:22.919Z,moonmoon_ow,Baldi's Basics in Education and Learning,8549052,False,True,EZ,1,0.08-0.26-0.66,true
0,2018-05-27T02:25:04.276Z,xqcow,Overwatch,239652,False,False,DK RAP Pog,1,0.05-0.21-0.74,true
0,2018-05-18T21:02:59.827Z,xqcow,Overwatch,804694,False,False,XQC won’t see me type JOMEGALULKE,1,0.07692307692307693-0.07692307692307693-0.8461538461538461,true
-1,2018-05-06T11:32:39.319Z,riotgames,League of Legends,3055100,False,False,"the name of graves is wrong, he feeds more than once Kappa",0,0.08211143695014662-0.8973607038123167-0.020527859237536656,true
0,2018-05-04T03:13:29.378Z,xqcow,Fortnite,10428213,False,False,!song,0,0.33-0.34-0.33,false
-1,2018-05-01T17:53:18.354Z,moonmoon_ow,Darkest Dungeon,8374634,False,True,or rogue or whatever she is,0,0.33-0.34-0.33,false
-1,2018-05-25T15:58:07.783Z,forsen,Detroit: Become Human,402998,False,True,total biscuit died,-1,0.6923076923076923-0.23076923076923078-0.07692307692307693,true
1,2018-05-02T18:16:10.015Z,forsen,Fallout: New Vegas,797821,False,False,D OMEGALUL C,1,0.16-0.25-0.59,true
1,2018-05-09T16:04:27.397Z,forsen,Radical Heights,2734541,False,False,!Roulette all,0,0.33-0.34-0.33,false
1,2018-05-22T23:43:23.273Z,sodapoppin,Overwatch,14238107,False,False,TriHard 7,0,0.35-0.36-0.29,true
1,2018-05-16T19:09:27.815Z,forsen,The Council,621774,False,False,OMEGALUL,1,0.16-0.25-0.59,true
0,2018-05-03T21:58:29.729Z,forsen,Shoppe Keep 2,2878104,False,True,Kapp,0,0.33-0.34-0.33,false
1,2018-05-29T02:27:49.704Z,xqcow,Overwatch,153049,False,False,OMEGALUL,1,0.16-0.25-0.59,true
0,2018-05-21T21:43:52.088Z,sodapoppin,IRL,898976,False,False,D.,0,0.33-0.34-0.33,false
-1,2018-05-11T21:49:56.355Z,forsen,Barbie and the Magic of Pegasus,4302,False,True,@Skylinex Can you just fuck off? FeelsWierdMan DEFENDING A CHEATER BTW forsenH,-1,0.9611650485436893-0.02912621359223301-0.00970873786407767,true
0,2018-05-22T18:30:40.021Z,forsen,Burnout Paradise,4466496,False,False,pick the Pimp mobile,0,0.33-0.34-0.33,false
-1,2018-05-02T00:58:13.287Z,xqcow,Overwatch,1178477,False,False,BibleThump BibleThump BibleThump BibleThump,-1,0.9707916350810267-0.010440766489947318-0.01876759842902601,true
-1,2018-05-31T00:01:23.565Z,xqcow,Dark Souls,9547975,False,True,WTTTTTFFFFFF,0,0.33-0.34-0.33,false
-1,2018-05-11T14:23:32.279Z,moonmoon_ow,Dead Cells,2060645,False,False,reality tv is the bane of modern civilization,0,0.33-0.34-0.33,false
1,2018-05-08T17:18:34.799Z,forsen,Barbie and the Magic of Pegasus,381732,False,True,FEMALE gachiBASS FEMALE gachiBASS,1,0.06286836935166994-0.22102161100196463-0.7161100196463654,true
1,2018-05-26T03:14:21.925Z,moonmoon_ow,Dark Souls,375163,False,True,"@maruit no really, shes ok.. gwyndolin is real hottie here",0,0.0379746835443038-0.9113924050632911-0.05063291139240507,true
1,2018-05-07T17:47:04.905Z,forsen,Barbie and the Magic of Pegasus,443906,False,False,💿 OMEGALUL,1,0.16-0.25-0.59,true
1,2018-05-27T12:32:07.647Z,xqcow,Detroit: Become Human,14418813,False,False,LOL,1,0.07692307692307693-0.07692307692307693-0.8461538461538461,true
0,2018-05-27T01:47:45.462Z,xqcow,Overwatch,433364,False,False,2 FPS,0,0.33-0.34-0.33,false
-1,2018-05-18T03:32:24.903Z,moonmoon_ow,Dark Souls III,2380079,False,True,evil people don't wear clothes :/,-1,0.7017543859649124-0.28070175438596495-0.01754385964912281,true
-1,2018-05-21T19:00:59.423Z,forsen,FAR: Lone Sails,87025,False,True,"I can't believe this community, this chat is literally just spam and trash talk. I'd rather watch my favourite streamer Ninja playing Fortnite",0,0.1372549019607843-0.7843137254901961-0.0784313725490196,true
-1,2018-05-12T05:06:42.824Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,118573,False,True,@zachfactor87 stay mad nerd,-1,0.5901639344262295-0.39344262295081966-0.01639344262295082,true
1,2018-05-02T16:23:47.809Z,forsen,Fallout: New Vegas,45676,False,True,woltOkay woltOkay woltOkay woltOkay woltOkay ⁭,0,0.33-0.34-0.33,false
0,2018-05-09T20:57:27.620Z,xqcow,Overwatch,5194490,False,False,GO GAIN GO AGAIN GO AGAIN GO AAIN GO AGAIN GO AGAIN,1,0.07692307692307693-0.07692307692307693-0.8461538461538461,true
-1,2018-05-04T14:40:11.608Z,moonmoon_ow,Darkest Dungeon,852737,False,True,PepeHands,-1,0.6633663366336634-0.16831683168316833-0.16831683168316833,true
0,2018-05-19T10:04:42.846Z,riotgames,League of Legends,921861,False,False,&¥%%€%_€£%£√,0,0.33-0.34-0.33,false
0,2018-05-06T17:17:10.591Z,forsen,City of Brass,120699,False,True,#B3,0,0.33-0.34-0.33,false
1,2018-05-03T18:06:14.211Z,forsen,Shoppe Keep 2,146004,False,True,forsenD forsenO forsenC RAID forsenD forsenO forsenC RAID forsenD forsenO forsenC RAID forsenD forsenO forsenC RAID ⁭,0,0.33-0.34-0.33,false
0,2018-05-11T03:01:58.581Z,moonmoon_ow,The Last Door,3951176,False,True,LEFT PAINTING,0,0.33-0.34-0.33,false
0,2018-05-05T08:16:21.680Z,riotgames,League of Legends,1465640,False,False,FABFABULOUS---STOMAGED---GBM---ZEITGOD---SNOWFLOWER > ALL,0,0.33-0.34-0.33,false
1,2018-05-07T16:51:13.727Z,forsen,Barbie and the Magic of Pegasus,24636,False,True,:D,1,0.05-0.04-0.91,true
0,2018-05-25T14:39:46.304Z,moonmoon_ow,Dark Souls,1960751,False,True,FeelsWeirdMan 👉 OMEGAROLL,0,0.0711864406779661-0.46779661016949153-0.4610169491525424,true
0,2018-05-29T02:40:41.922Z,sodapoppin,Bless Online,8009865,False,False,Pog LEGENDARY HAMSTER,1,0.05-0.21-0.74,true
0,2018-05-16T23:40:55.787Z,sodapoppin,Dungeon Stars,114149,False,True,Pog,1,0.05-0.21-0.74,true
0,2018-05-31T21:25:19.808Z,forsen,Dark Souls,5198836,False,False,VERY LARGE NEW LONDO,0,0.33-0.34-0.33,false
-1,2018-05-25T17:17:03.023Z,sodapoppin,IRL,1887116,False,False,CHATS MOVING SO FAST NO ONE WILL KNOW IM GAY,0,0.23076923076923078-0.6923076923076923-0.07692307692307693,true
-1,2018-05-05T16:26:02.978Z,forsen,Fallout: New Vegas,1160,False,False,nymnS 👉 nanJail,0,0.0711864406779661-0.46779661016949153-0.4610169491525424,true
1,2018-05-05T18:35:50.491Z,forsen,Fallout: New Vegas,155915,False,True,gachiBASS Clap,1,0.017174753112924-0.1481322455989695-0.8346930012881064,true
0,2018-05-15T11:56:32.589Z,riotgames,League of Legends,3938250,False,False,im from eu but today i need to say na>eu this torunament,0,0.33-0.34-0.33,false
0,2018-05-05T19:54:03.524Z,forsen,Fallout: New Vegas,67236,False,False,Cheater :CD:,-1,0.9415121255349501-0.0399429386590585-0.018544935805991442,true
0,2018-05-05T00:28:49.860Z,sodapoppin,Donkey Kong 64,707772,False,False,SHOW FOOD,0,0.33-0.34-0.33,false
1,2018-05-07T04:49:02.158Z,xqcow,IRL,917291,False,True,StinkyCheese Clap,1,0.05-0.23-0.72,true
1,2018-05-27T12:36:07.863Z,xqcow,Detroit: Become Human,1080963,False,False,ahahahahahah HEY YOUTUBE!!!,0,0.33-0.34-0.33,false
1,2018-05-14T09:53:22.658Z,riotgames,League of Legends,1310670,False,False,1/3/1 LUL 1/3/1 LUL 1/3/1 LUL 1/3/1 LUL,1,0.0004624142314083583-0.010832330819279637-0.9887052549493119,true
1,2018-05-04T14:48:35.169Z,riotgames,League of Legends,5072278,False,False,brazil LUL LUL LUL,1,0.0030667320902845927-0.03265456329735033-0.9642787046123651,true
0,2018-05-02T05:02:32.762Z,xqcow,Overwatch,7636872,False,False,"Y is fctfctn not on monkey, he’s a one trick lmao",0,0.0588235294117647-0.6274509803921569-0.3137254901960784,true
1,2018-05-14T18:15:07.804Z,forsen,Super Mario Odyssey,2235,False,True,gachiBASS MASTER DONG ⁭,1,0.16-0.3-0.54,true
0,2018-05-14T09:07:24.829Z,riotgames,League of Legends,2607751,False,False,KHAN LUL,1,0.1-0.22-0.68,true
0,2018-05-12T14:37:36.317Z,riotgames,League of Legends,794164,False,False,EU > NA,0,0.33-0.34-0.33,false
-1,2018-05-13T13:20:13.339Z,riotgames,League of Legends,96241,False,False,forsen1337 BAN forsen1337 ONE forsen1337 NINJA forsen1337 GET forsen1337 THE forsen1337 WHOLE forsen1337 VILLAGE forsen1337,-1,0.6923076923076923-0.23076923076923078-0.07692307692307693,true
0,2018-05-19T19:39:58.435Z,forsen,STAY,7238263,False,False,!roulette all,0,0.33-0.34-0.33,false
0,2018-05-16T16:50:30.913Z,forsen,IRL,133188,False,True,CREW 2 CLOSED BETA MAY 31 forsenEmote2 @forsen CREW 2 CLOSED BETA MAY 31 forsenEmote2 @forsen,0,0.33-0.34-0.33,false
1,2018-05-03T17:03:17.552Z,riotgames,League of Legends,1654482,False,False,RAZ PogChamp,1,0.01-0.03-0.96,true
0,2018-05-09T05:42:09.368Z,sodapoppin,For the King,1383905,False,True,eehm,0,0.33-0.34-0.33,false
1,2018-05-13T05:05:33.476Z,moonmoon_ow,The Cat Lady,15,True,True,Heyitschevy_'s SR is 878 LUL,1,0.1-0.22-0.68,true
0,2018-05-13T14:37:01.188Z,riotgames,League of Legends,4715809,False,False,EU CROWD,0,0.33-0.34-0.33,false
0,2018-05-13T12:59:05.064Z,riotgames,League of Legends,1248055,False,False,LPL菜雞聯賽 ==,0,0.33-0.34-0.33,false
0,2018-05-07T16:18:15.843Z,forsen,Barbie and the Magic of Pegasus,13704,False,True,DROP DE BOMB MAN ZULUL,-1,0.49090909090909096-0.49090909090909096-0.018181818181818184,true
1,2018-05-07T17:15:50.239Z,forsen,Barbie and the Magic of Pegasus,234937,False,True,Clap,1,0.05-0.23-0.72,true
1,2018-05-05T21:14:22.028Z,forsen,IRL,899967,False,False,"INCEPTION, WATCHING A STREAM OF A FILM, WHILE GUY IN A FILM WATCHES A FILM OMEGALUL",1,0.16-0.25-0.59,true
1,2018-05-20T11:39:46.013Z,riotgames,League of Legends,12418893,False,False,LUL LUL,1,0.019201228878648235-0.09293394777265744-0.8878648233486944,true
1,2018-05-25T21:25:25.024Z,forsen,Detroit: Become Human,39999,False,True,nanDog pajaDog,0,0.33-0.34-0.33,false
0,2018-05-19T00:25:25.965Z,sodapoppin,Wizard of Legend,15443210,False,False,meedus,0,0.33-0.34-0.33,false
1,2018-05-27T20:02:02.791Z,forsen,Dark Souls,178167,False,False,4Head,1,0.2-0.21-0.59,true
0,2018-05-29T16:51:04.016Z,moonmoon_ow,Dark Souls,2086778,False,True,FeelsPointMan,0,0.33-0.34-0.33,false
-1,2018-05-03T15:54:26.444Z,forsen,IRL,176084,False,True,"Oh, is he spa- is he spamming one of those little baby precious attention... Ah- G- Hahahahaha! I writed the emote! Hahahhahaha- Twitter! Hihihi- Twitch chat! Hahahahahaehahaha- hey! Try to get some likes on my tweet! Hahahaa! Hahaha! Forsen, Forsen! I'm your number one fan, I get the- I spammed your little- hehaha CD! Hahahahahaha Hihihi Hahaahaha Hihihi Hahahaha! Tweet him! Hahaaaa Hahahahahaha!",1,0.0006939625260235947-0.44413601665510066-0.5551700208188758,true
1,2018-05-13T09:51:07.793Z,riotgames,League of Legends,2047053,False,False,MingLee MingLee MingLee MingLee MingLee MingLee,1,0.0048842921362980615-0.4252457423483443-0.5698699655153577,true
0,2018-05-08T01:12:24.133Z,xqcow,Overwatch,141261,False,False,peepoHands,0,0.33-0.34-0.33,false
1,2018-05-17T15:35:52.351Z,forsen,IRL,71964,False,True,KKool 🎸,1,0.015625-0.453125-0.53125,true
1,2018-05-09T19:18:32.064Z,forsen,Deathgarden,20378,False,True,DEV'S SISTER OMEGALUL DEV'S SISTER OMEGALUL DEV'S SISTER OMEGALUL ⁭,1,0.018196357174589076-0.06941359395824079-0.9123900488671702,true
-1,2018-05-12T23:30:32.597Z,xqcow,Overwatch,812655,False,False,"DO IT, BE A MEN WutFace WutFace WutFace",-1,0.9570233210181224-0.017936155609748976-0.02504052337212868,true
1,2018-05-05T17:09:05.259Z,forsen,Fallout: New Vegas,79508,False,True,:tf:,0,0.33-0.34-0.33,false
0,2018-05-13T03:48:31.447Z,moonmoon_ow,The Cat Lady,3380212,False,True,DansGame,-1,0.62-0.22-0.16,true
1,2018-05-08T21:10:40.514Z,forsen,Darwin Project,295322,False,True,DonaldPls ⁭,0,0.33-0.34-0.33,false
1,2018-05-21T17:28:29.170Z,forsen,FAR: Lone Sails,12435275,False,False,NAM HYPERDANSGAME NAM HYPERDANSGAME NAM HYPERDANSGAME,0,0.33-0.34-0.33,false
0,2018-05-19T23:53:01.352Z,sodapoppin,The Joy Of Sex,23351,False,False,forsen1 forsoen2,0,0.33-0.34-0.33,false
1,2018-05-25T04:48:41.085Z,moonmoon_ow,Dark Souls,1139425,False,False,lulWut,0,0.33-0.34-0.33,false
0,2018-05-19T03:03:33.821Z,moonmoon_ow,Getting Over It,4872861,False,False,what wife,0,0.33-0.34-0.33,false
0,2018-05-07T17:20:00.804Z,forsen,Barbie and the Magic of Pegasus,119322,False,True,ppHop ppHop ppHop ppHop ppHop ⁭,0,0.33-0.34-0.33,false
0,2018-05-07T04:19:05.148Z,xqcow,Overwatch,13078629,False,False,OHHHH,0,0.33-0.34-0.33,false
-1,2018-05-26T05:05:28.292Z,moonmoon_ow,Dark Souls,13588883,False,True,KILLING BIG BOI GIVES HARDER FIGHT OMEGAROLL Are you saying you can only do this on easy mode? lul,-1,0.4545454545454546-0.4545454545454546-0.09090909090909091,true
1,2018-05-08T18:42:28.839Z,forsen,Darwin Project,1638249,False,True,racism haHAA,-1,0.9266770670826833-0.0358814352574103-0.0374414976599064,true
0,2018-05-03T05:33:41.869Z,moonmoon_ow,Golf It!,216667,False,True,I have a yellow lab want me to tweet you a pic? @MOONMOON_OW,0,0.15384615384615385-0.6153846153846154-0.23076923076923078,true
-1,2018-05-04T02:47:34.244Z,sodapoppin,For the King,6230249,False,False,RIP QUEST,-1,0.5900000000000001-0.32000000000000006-0.09000000000000001,true
0,2018-05-13T21:19:05.107Z,riotgames,League of Legends,10624,False,False,cmonBruh rottendam ?,-1,0.61-0.23-0.16,true
-1,2018-05-12T02:25:00.561Z,moonmoon_ow,Throne of Lies: The Online Game of Deceit,12223388,False,True,LMAO What a fool. You seem lost kid. Go suck some Naruto dicks anywhere but here. Go suck some Boruto dicks while you're at it too Narutard lowlife. Your comment is the most stupid thing I've read all week. I really see no connection between Kono Suba and Naruto to even compare the two of them. Real Naruto fans don't go forum to forum advertising how big/small Naruto's dick is.....,-1,0.7241362183997484-0.2758614165332375-0.0000023650670141738467,true
0,2018-05-22T15:16:02.268Z,moonmoon_ow,Dark Souls III,4801326,False,False,this boss fight was my hardest boss fight,-1,0.5538461538461539-0.3846153846153846-0.061538461538461535,true
0,2018-05-02T03:53:35.201Z,moonmoon_ow,Darkest Dungeon,89666,False,True,0 moon2N,0,0.33-0.34-0.33,false
1,2018-05-10T01:29:17.582Z,sodapoppin,IRL,20167,False,False,50 IQ OMEGALUL,1,0.16-0.25-0.59,true
1,2018-05-09T05:13:58.877Z,moonmoon_ow,Conan Exiles,1143125,False,True,"Dicks are so cute omg(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄ when you hold one in your hand and it starts twitching its like its nuzzling you(/ω＼) or when they perk up and look at you like"" owo nya? :3c"" hehe ~ penis-kun is happy to see me!!（＾ワ＾） and the most adorable thing ever is when sperm-sama comes out but theyre rlly shy so u have to work hard!!(๑•̀ㅁ•́๑)✧ but when penis-kun and sperm-sama meet and theyre blushing and all like ""uwaaa~!"" (ﾉ´ヮ´)ﾉ: ･ﾟhehehe~penis-kun is so adorable (●´Д｀●)・",1,2.9597997801308726e-10-0.16245065692148644-0.8375493427825336,true
1,2018-05-12T17:08:30.712Z,forsen,Lake Ridden,63806,False,True,ZULUL,0,0.33-0.34-0.33,false
0,2018-05-21T23:20:09.816Z,xqcow,Overwatch,12334211,False,True,Pog Champ,1,0.0063532401524777635-0.053367217280813214-0.940279542566709,true
0,2018-05-14T10:33:26.754Z,riotgames,League of Legends,855367,False,False,6-1,0,0.33-0.34-0.33,false
1,2018-05-07T05:11:37.821Z,sodapoppin,IRL,45404,False,False,OMEGALUL,1,0.16-0.25-0.59,true
